hit	similarity
dicyclomine hydrochloride	0.4294850826263428
acyclovir sodium	0.429460346698761
eflornithine hydrochloride	0.4294319450855255
neomycin sulfate, polymyxin b sulfate & hydrocortisone	0.4293194115161896
thiethylperazine maleate	0.4293130040168762
naratriptan hydrochloride	0.42914292216300964
levocabastine hydrochloride	0.42913299798965454
vinorelbine tartrate	0.4291095733642578
netarsudil mesylate	0.42902594804763794
lanreotide acetate	0.4289814531803131
voxilaprevir	0.42897191643714905
camoquin hydrochloride	0.42888930439949036
raltegravir potassium	0.42882317304611206
clomid	0.42880159616470337
bepridil hydrochloride	0.42872047424316406
carphenazine maleate	0.4286956191062927
dextroamp saccharate, amp aspartate, dextroamp sulfate and amp sulfate	0.42869123816490173
avibactam sodium	0.42860525846481323
fexofenadine hydrochloride	0.42859944701194763
drospirenone, ethinyl estradiol and levomefolate calcium	0.4285758435726166
aminophylline	0.4285667836666107
desirudin recombinant	0.42848101258277893
duloxetine hydrochloride	0.4283886253833771
polymyxin b sulfate	0.4282812774181366
montelukast sodium	0.4282594323158264
acetaminophen	0.4282115697860718
votrient	0.4281368553638458
monistat 1 combination pack	0.42813634872436523
wyamine sulfate	0.4280300438404083
naloxone hydrochloride	0.4279649257659912
emtricitabine	0.4279634952545166
linezolid	0.4279170036315918
efavirenz	0.4279111921787262
clidinium bromide	0.42790931463241577
vincristine sulfate pfs	0.4278838336467743
ketoconazole	0.4277653694152832
vincristine sulfate	0.42775747179985046
pamine forte	0.4276542663574219
tagamet hydrochloride in sodium chloride 0.9% in plastic container	0.42762291431427
tasigna	0.42758840322494507
propiomazine hydrochloride	0.4275326132774353
efidac 24 chlorpheniramine maleate	0.4274531304836273
leustatin	0.4274384677410126
coly-mycin m	0.42738157510757446
stribild	0.4273730218410492
aminophylline in sodium chloride 0.45% in plastic container	0.4273401200771332
anastrozole	0.42725324630737305
sutent	0.4272336959838867
ethamide	0.4271791875362396
fentanyl citrate preservative free	0.42705675959587097
thiothixene hydrochloride	0.4270310401916504
thiothixene hydrochloride intensol	0.4270310401916504
oxycodone 2.5/apap 500	0.427020400762558
oxycodone 5/apap 500	0.427020400762558
tipiracil hydrochloride	0.4269912838935852
vancocin hydrochloride in plastic container	0.42698368430137634
ranitidine	0.42679452896118164
avatrombopag maleate	0.42679083347320557
perphenazine	0.42678824067115784
thonzonium bromide	0.4267791211605072
desvenlafaxine	0.42677539587020874
butazolidin	0.4266992211341858
etoposide phosphate	0.4265032410621643
diflucan in sodium chloride 0.9%	0.4263432025909424
tecovirimat	0.42634013295173645
primaquine	0.4263148903846741
moexipril hydrochloride and hydrochlorothiazide	0.42631474137306213
paromomycin sulfate	0.42622190713882446
atropine and demerol	0.42613476514816284
indium in 111 oxyquinoline	0.4261057674884796
piperacetazine	0.42608362436294556
procarbazine hydrochloride	0.4260794520378113
talazoparib tosylate	0.4260692000389099
lasmiditan succinate	0.4260111451148987
finafloxacin	0.425896555185318
codeine sulfate	0.4258135259151459
children's fexofenadine hydrochloride hives	0.4256843030452728
fexofenadine hydrochloride hives	0.4256843030452728
monomethyl fumarate	0.42545440793037415
tobramycin and dexamethasone	0.425400972366333
diclofenac sodium and misoprostol	0.4252391457557678
lenalidomide	0.42520537972450256
hydroxyzine hydrochloride	0.4248883128166199
ambenonium chloride	0.4248294532299042
vancomycin hydrochloride in plastic container	0.4247889816761017
terramycin w/ polymyxin	0.42477303743362427
embeline	0.42470595240592957
monistat 7 combination pack	0.424679696559906
clotrimazole and betamethasone dipropionate	0.42467841506004333
viramune xr	0.42462679743766785
fluvastatin sodium	0.4245959520339966
cinoxacin	0.42446714639663696
camptosar	0.42446184158325195
bacitracin zinc and polymyxin b sulfate	0.42439717054367065
nesiritide recombinant	0.42430055141448975
fosfomycin tromethamine	0.42428717017173767
azatadine maleate	0.4242534637451172
bosutinib monohydrate	0.4241689145565033
bisoprolol fumarate	0.4241589605808258
tapentadol hydrochloride	0.42373979091644287
quelicin preservative free	0.4236981272697449
methantheline bromide	0.423691987991333
frovatriptan succinate	0.4236733913421631
dextroamp saccharate,amp aspartate,dextroamp sulfate and amp sulfate	0.4235318899154663
axid ar	0.42350804805755615
rofecoxib	0.42347341775894165
slo-phyllin	0.423443078994751
synthetic conjugated estrogens a	0.42341551184654236
colchicine	0.42341184616088867
zofran preservative free	0.4233083724975586
cetirizine hydrochloride hives relief	0.4232436716556549
children's cetirizine hydrochloride hives relief	0.4232436716556549
tripelennamine hydrochloride	0.4231976270675659
brevicon 28-day	0.4230954647064209
omeprazole and sodium bicarbonate	0.423056960105896
lamivudine, zidovudine tabs 150mg/300mg co-packaged with nevirapine tabs 200mg	0.4229133725166321
zileuton	0.422879159450531
topotecan	0.42277050018310547
exenatide synthetic	0.42275530099868774
nintedanib esylate	0.42267322540283203
midazolam hydrochloride	0.42266082763671875
prozac	0.4225965738296509
carbidopa, levodopa and entacapone	0.4225797653198242
ethynodiol diacetate and ethinyl estradiol	0.42254719138145447
neomycin & polymyxin b sulfates & bacitracin zinc & hydrocortisone	0.42253920435905457
metoclopramide hydrochloride	0.42251506447792053
bortezomib	0.4223766624927521
fluconazole in sodium chloride 0.9% in plastic container	0.4223228394985199
rufinamide	0.42229896783828735
calcipotriene hydrate	0.42228859663009644
aripiprazole lauroxil	0.4221673607826233
fluticasone propionate	0.42206117510795593
buclizine hydrochloride	0.4220072031021118
rucaparib camsylate	0.4219563603401184
phentermine resin complex	0.42192673683166504
prostin e2	0.42190444469451904
amikacin sulfate in sodium chloride 0.9% in plastic container	0.4219011068344116
pibrentasvir	0.42187684774398804
verapamil hydrochloride	0.42179074883461
glutethimide	0.4216838479042053
oxymorphone hydrochloride	0.42165684700012207
methacycline hydrochloride	0.4216284453868866
dronedarone	0.42152678966522217
methixene hydrochloride	0.42148786783218384
carbenicillin indanyl sodium	0.4214659631252289
primaquine phosphate	0.4214290380477905
bazedoxifene acetate	0.4213930666446686
clomiphene citrate	0.42134761810302734
meperidine hydrochloride	0.4213316738605499
vilanterol trifenatate	0.42132219672203064
ondansetron hydrochloride and dextrose in plastic container	0.42128217220306396
sandostatin lar	0.42127272486686707
chloramphenicol sodium succinate	0.4212720990180969
pioglitazone hydrochloride	0.4212380349636078
aripiprazole	0.4212043881416321
pyrilamine maleate	0.4211587607860565
alogliptin benzoate	0.42113587260246277
sulfinpyrazone	0.4211011230945587
valganciclovir hydrochloride	0.42108145356178284
brivaracetam	0.42104044556617737
eslicarbazepine acetate	0.4208659529685974
doxapram hydrochloride	0.4208260178565979
vardenafil hydrochloride	0.4207778573036194
lofexidine hydrochloride	0.42072296142578125
dextroamphetamine resin complex	0.4207187294960022
acyclovir	0.42070189118385315
procainamide hydrochloride	0.42068418860435486
quinapril hydrochloride and hydrochlorothiazide	0.4206797182559967
serevent	0.4206382930278778
levomepromazine	0.4206283688545227
stoxil	0.42059895396232605
epinastine hydrochloride	0.420577734708786
melphalan hydrochloride	0.42052268981933594
efidac 24 pseudoephedrine hydrochloride/brompheniramine maleate	0.42043817043304443
selegiline	0.42036616802215576
rivastigmine tartrate	0.42030322551727295
phenergan w/ codeine	0.4202333390712738
diphenoxylate hydrochloride	0.42022502422332764
azithromycin	0.4201241731643677
telbivudine	0.42011579871177673
sulfadoxine	0.42009368538856506
ketamine hcl	0.42009201645851135
lorazepam preservative free	0.42008519172668457
ivabradine hydrochloride	0.42005062103271484
granisetron	0.42002609372138977
benzonatate	0.4199874997138977
metronidazole hydrochloride	0.41989970207214355
lodine	0.4198802411556244
pargyline hydrochloride	0.41983383893966675
chlorambucil	0.41978439688682556
acetaminophen, aspirin and caffeine	0.4197064936161041
butalbital, aspirin and caffeine	0.4197064936161041
migalastat hydrochloride	0.4196852445602417
romazicon	0.41950005292892456
clindamycin palmitate hydrochloride	0.41949743032455444
pitolisant hydrochloride	0.41946902871131897
fluphenazine	0.41938722133636475
norethindrone acetate	0.41936594247817993
trimethoprim	0.41933000087738037
pentazocine hydrochloride	0.419302761554718
pheniramine maleate	0.41930118203163147
calfactant	0.4192920923233032
tigecycline	0.4191943407058716
osilodrostat phosphate	0.419162780046463
phenergan vc w/ codeine	0.4191353917121887
levalbuterol hydrochloride	0.4190424680709839
caspofungin acetate	0.4188898503780365
viramune	0.4188264012336731
istradefylline	0.4187624454498291
pancuronium bromide	0.4187001585960388
diroximel fumarate	0.41860902309417725
prometa	0.41844964027404785
doxylamine succinate	0.41838571429252625
oxymetazoline hydrochloride	0.41835978627204895
heparin sodium 1,000 units and sodium chloride 0.9% in plastic container	0.4181329309940338
heparin sodium 2,000 units and sodium chloride 0.9% in plastic container	0.4181329309940338
heparin sodium 5,000 units and sodium chloride 0.9% in plastic container	0.4181329309940338
adapalene and benzoyl peroxide	0.418099582195282
desmopressin acetate preservative free	0.41806352138519287
daunorubicin citrate	0.4180433750152588
carboplatin	0.4179830253124237
asenapine	0.4179806709289551
valbenazine tosylate	0.41790148615837097
captopril and hydrochlorothiazide	0.41789495944976807
promethazine vc plain	0.4178004264831543
diflucan in sodium chloride 0.9% in plastic container	0.4176987409591675
phenacemide	0.4176240563392639
avelox in sodium chloride 0.8% in plastic container	0.4176095128059387
fingolimod hydrochloride	0.41760098934173584
acetaminophen, caffeine, and dihydrocodeine bitartrate	0.41755765676498413
tobramycin sulfate in sodium chloride 0.9% in plastic container	0.41743043065071106
famotidine preservative free in plastic container	0.4173825979232788
dorzolamide hydrochloride and timolol maleate	0.4173192083835602
quelicin	0.41731518507003784
betazole hydrochloride	0.41730016469955444
oxaprozin	0.41726183891296387
hycamtin	0.41725942492485046
elagolix sodium	0.4172419607639313
etoposide	0.41721564531326294
felbamate	0.4171432852745056
chlorphentermine hydrochloride	0.41711732745170593
indecainide hydrochloride	0.4171169698238373
quinestrol	0.4170910716056824
vancomycin hydrochloride	0.4170480966567993
amiodarone hydrochloride	0.4170343279838562
amisulpride	0.41703322529792786
paliperidone palmitate	0.41667160391807556
trifluridine	0.4165607988834381
leflunomide	0.4165262281894684
vancocin hydrochloride	0.416503369808197
retapamulin	0.4164930582046509
navelbine	0.41648536920547485
entacapone	0.4164794087409973
docetaxel	0.41645312309265137
binimetinib	0.4164502024650574
teniposide	0.41642817854881287
bacteriostatic water for injection in plastic container	0.4164240062236786
heparin sodium 1,000 units in sodium chloride 0.9% in plastic container	0.41641053557395935
heparin sodium 12,500 units in sodium chloride 0.45% in plastic container	0.41641053557395935
heparin sodium 2,000 units in sodium chloride 0.9% in plastic container	0.41641053557395935
heparin sodium 25,000 units in sodium chloride 0.45% in plastic container	0.41641053557395935
heparin sodium 25,000 units in sodium chloride 0.9% in plastic container	0.41641053557395935
heparin sodium 5,000 units in sodium chloride 0.9% in plastic container	0.41641053557395935
penicillin g sodium	0.4163433313369751
gentamicin sulfate in sodium chloride 0.9% in plastic container	0.4162331223487854
acetaminophen, caffeine and dihydrocodeine bitartrate	0.41620761156082153
flurazepam hydrochloride	0.41596484184265137
medihaler ergotamine	0.41594198346138
promethazine hydrochloride, phenylephrine hydrochloride w/codeine phosphate	0.4159378111362457
lomitapide mesylate	0.4159103333950043
saralasin acetate	0.4158520996570587
dyclonine hydrochloride	0.41574734449386597
lamivudine/tenofovir disoproxil fumarate fdc tabs	0.4157358407974243
plecanatide	0.41570621728897095
nevirapine	0.4155818223953247
perampanel	0.4154902696609497
chloromycetin hydrocortisone	0.41544076800346375
poractant alfa	0.41543978452682495
aprepitant	0.4154290556907654
telavancin	0.4154127240180969
clobazam	0.4153098165988922
compazine	0.4152953624725342
pitavastatin sodium	0.41525590419769287
ritodrine hydrochloride in dextrose 5% in plastic container	0.4152464270591736
fluphenazine enanthate	0.4151879847049713
dextromethorphan hydrobromide	0.41508132219314575
trifluoperazine hcl	0.4149797558784485
nexavar	0.4149423837661743
heparin sodium 10,000 units in sodium chloride 0.45%	0.41491514444351196
heparin sodium 10,000 units in sodium chloride 0.9%	0.41491514444351196
heparin sodium 12,500 units in sodium chloride 0.9%	0.41491514444351196
heparin sodium 25,000 units in sodium chloride 0.9%	0.41491514444351196
heparin sodium 5,000 units in sodium chloride 0.45%	0.41491514444351196
heparin sodium 5,000 units in sodium chloride 0.9%	0.41491514444351196
cefepime and dextrose in duplex container	0.41490083932876587
eletriptan hydrobromide	0.4148940443992615
trilostane	0.4148595929145813
oxybutynin chloride	0.4147862195968628
dichlorphenamide	0.41473859548568726
argatroban in dextrose	0.4146971106529236
benazepril hydrochloride and hydrochlorothiazide	0.4146967828273773
butenafine hydrochloride	0.4146575331687927
suprofen	0.41464048624038696
levomethadyl acetate hydrochloride	0.41455671191215515
triamterene and hydrochlorothiazide	0.4144997000694275
polaramine	0.41447848081588745
epirubicin hydrochloride	0.4144017994403839
telaprevir	0.41428935527801514
mexiletine hydrochloride	0.4142621159553528
ethambutol hydrochloride	0.41416850686073303
budesonide	0.414139062166214
thiamine hydrochloride	0.41411077976226807
somophyllin-crt	0.41409602761268616
bacteriostatic sodium chloride 0.9% in plastic container	0.41409334540367126
difenoxin hydrochloride	0.41406911611557007
tramadol hydrochloride	0.414047509431839
mebendazole	0.4140382409095764
cipro in sodium chloride 0.9% in plastic container	0.4139863848686218
chlorothiazide w/ reserpine	0.41388002038002014
tarceva	0.4138616919517517
liraglutide recombinant	0.41379639506340027
orlistat	0.4137863218784332
aspirin and dipyridamole	0.41373661160469055
phenmetrazine hydrochloride	0.41371795535087585
bromocriptine mesylate	0.41370612382888794
oxyphencyclimine hydrochloride	0.41365519165992737
grazoprevir	0.4134606719017029
trisulfapyrimidines	0.4134194850921631
levamisole hydrochloride	0.41338643431663513
iv persantine	0.41333431005477905
